logFC AveExpr t P.Value adj.P.Val B
PFKM -0.00898353954333944 5.7409050549 -0.600313356458618 0.548547844703585 0.999745836587528 -5.95442064905258
MRPL49 -0.0104600948534682 6.55097740067222 -0.599912672706583 0.548814666538451 0.999745836587528 -5.95465012265965
THUMPD1 0.0164837225796853 7.17595679351296 0.599498016109846 0.549090860736783 0.999745836587528 -5.95488743748639
NEDD9 0.0118870819582432 7.19111333410926 0.598811237598403 0.549548460935313 0.999745836587528 -5.95528013173638
AHCYL1 -0.0142245901458932 7.98701637961296 -0.598246348301765 0.54992498766201 0.999745836587528 -5.95560279382983
DHPS -0.0112154663935838 7.77598550823148 -0.597559024399281 0.550383294950802 0.999745836587528 -5.95599497987124
PLIN2 0.0151196448031235 7.39774256517593 0.597494757243409 0.550426157901933 0.999745836587528 -5.95603162760235
ZFAND2B -0.0101864291506955 7.72166520241667 -0.597037242979684 0.550731344453197 0.999745836587528 -5.95629240698223
ELL 0.0145436475851734 7.46987338422778 0.596841684156454 0.550861818143938 0.999745836587528 -5.9564038130511
CD2 0.0200986357043016 8.83642236838148 0.596188751832877 0.551297554475304 0.999745836587528 -5.95677551194047
NCBP2 0.0127630671091793 7.20520892421481 0.595811915111059 0.551549114895944 0.999745836587528 -5.9569898512367
RBBP8 0.0125518971958306 6.3832059508537 0.595583242888413 0.551701794472625 0.999745836587528 -5.95711985072134
LCOR 0.0090873069022163 7.14327910391482 0.595566847229463 0.55171274230516 0.999745836587528 -5.95712916969039
VPS41 -0.0128337034178279 7.9631066702037 -0.595258096441233 0.551918923683265 0.999745836587528 -5.95730460971074
MRPS11 0.0112091759731127 7.1423126177463 0.594853513296706 0.552189158597048 0.999745836587528 -5.95753436657926
MECP2 0.0124896605262269 7.03486374993889 0.593994509765193 0.552763132301845 0.999745836587528 -5.95802166493262
CD300A 0.016819982143507 8.9692608853463 0.593608027592448 0.553021469765659 0.999745836587528 -5.95824068043521
MS4A1 0.0186370259484335 6.88240542197037 0.593472634123983 0.553111985274751 0.999745836587528 -5.9583173728614
INPP5E -0.0149146172918609 6.19199411467593 -0.593097933447954 0.553362524406283 0.999745836587528 -5.95852952764795
VNN1 -0.0253556635641632 6.88606222213333 -0.593047317350295 0.553396372530117 0.999745836587528 -5.9585581761244
STRN 0.0163500094945669 7.22748808096852 0.593030517069641 0.553407607480814 0.999745836587528 -5.95856768446561
NAIP 0.0316308682195219 8.42206286906482 0.592878593657776 0.553509209208052 0.999745836587528 -5.95865365531645
HUWE1 0.0106547743422313 6.88238561109259 0.592586586810494 0.553704520178456 0.999745836587528 -5.95881883520642
IL18 -0.0293256624987416 9.60961415272778 -0.591527282996178 0.554413327446964 0.999745836587528 -5.95941737083627
BTG2 0.0208614942644727 9.01266977606667 0.5914813873979 0.554444047422594 0.999745836587528 -5.95944327893325
LAS1L 0.0115465207693723 6.36285407246111 0.591025818655032 0.554749025218283 0.999745836587528 -5.95970033893989
PRCP 0.0163580751995573 9.31736168956296 0.590967415410333 0.554788128871555 0.999745836587528 -5.95973327935147
BMP2K -0.0200813009121706 7.16795786336296 -0.590862097209969 0.554858647656643 0.999745836587528 -5.95979267236956
S100A8 0.0221649171792187 12.8010275972778 0.590527067267643 0.555083005664 0.999745836587528 -5.95998153844602
CAPZA2 0.0137785353527546 9.36297973475185 0.589973614582627 0.555453731203047 0.999745836587528 -5.96029330141753
CEBPB -0.0187901273648503 10.8207947875852 -0.589915085156639 0.555492943726125 0.999745836587528 -5.96032625429932
BCR 0.0113315695215903 6.35109186745926 0.589329641311899 0.555885243750569 0.999745836587528 -5.96065568767618
TUBA1A -0.0150329376223131 10.4752678759296 -0.589208363218984 0.555966527928991 0.999745836587528 -5.9607238908698
CDK6 -0.0131027882933574 6.93516116517963 -0.58908868501707 0.556046745513993 0.999745836587528 -5.96079118059021
IARS2 0.0156631647455513 7.25474980901296 0.588598246989013 0.556375534143108 0.999745836587528 -5.96106678944889
UBFD1 0.0106699371744908 6.23854091538333 0.588089586955428 0.556716639167917 0.999745836587528 -5.96135239625314
YWHAQ 0.0139666321582489 9.44334397666667 0.588021517155496 0.556762294208231 0.999745836587528 -5.96139059796098
MYL12A 0.0207884027077524 10.7080140448111 0.587990396374411 0.556783167811551 0.999745836587528 -5.96140806190032
RASSF7 -0.012680127722544 7.40762065776667 -0.587528956015883 0.557092714003461 0.999745836587528 -5.96166689845201
LY96 0.0232259111677335 8.8759028249037 0.586677251250657 0.557664280371203 0.999745836587528 -5.96214411373099
AKR1B1 -0.015393054475877 7.75273269998148 -0.586421158601425 0.557836196270715 0.999745836587528 -5.96228746878025
B2M 0.0178721200273485 12.5584764797593 0.586332931840641 0.557895429194179 0.999745836587528 -5.96233684170955
LIPA 0.020178494228788 8.6966977912 0.586018399565217 0.558106622129107 0.999745836587528 -5.9625127980007
SIPA1L1 0.0134494715610122 6.72780182891111 0.585556026201761 0.558417153836249 0.999745836587528 -5.96277128867093
INPP4B 0.0130227655373113 6.45353194747778 0.585546898552899 0.558423284847415 0.999745836587528 -5.96277638944874
ARNTL -0.0108623524413017 7.37968209318519 -0.585034930058761 0.558767224888295 0.999745836587528 -5.96306236419458
ALOX5 -0.0238003913094389 10.7520799202667 -0.584597395636149 0.559061241929883 0.999745836587528 -5.96330656366762
SREK1 0.0144126458448007 6.75356294609815 0.584521677602911 0.559112131038888 0.999745836587528 -5.96334880537412
UBE2N 0.0127865775616404 7.80259911822222 0.584408872809114 0.559187949861424 0.999745836587528 -5.96341172697187
CDK10 -0.0229890271286941 7.35383050371482 -0.584370408784501 0.559213803604216 0.999745836587528 -5.96343317911962
IDH2 0.0128325326967431 7.02674404615 0.584046516983963 0.559431531804926 0.999745836587528 -5.96361376405627
RSL1D1 -0.01457953202774 8.65764309108148 -0.583976372429595 0.55947869016898 0.999745836587528 -5.96365285977793
TNFRSF10B -0.0225105245932977 8.10823514454815 -0.583003317686003 0.560133076816949 0.999745836587528 -5.96419471716893
BAX -0.0156079536318235 8.01983751586481 -0.582498566598107 0.560472672201149 0.999745836587528 -5.96447543848698
EIF2S3 -0.014883023924195 9.14713213425926 -0.581960697198468 0.560834659547168 0.999745836587528 -5.96477431156501
XRCC5 0.0118497408637834 7.96508944177037 0.581796670776812 0.560945072287125 0.999745836587528 -5.96486539979328
CROT 0.011269494905271 5.75336236520185 0.581483434691182 0.561155953324227 0.999745836587528 -5.9650392768667
ZNF81 0.0074606033238326 5.88514692004259 0.57973850803264 0.562331399963815 0.999745836587528 -5.96600617260154
CCNF -0.0106820287279086 5.5660943664037 -0.579482679482706 0.562503835641296 0.999745836587528 -5.96614768794311
CD74 -0.0250126633840351 10.7963873030296 -0.579142715287321 0.562733020729602 0.999745836587528 -5.9663356476317
METAP2 0.0149793282668935 7.74652941760741 0.578928940094148 0.562877159300695 0.999745836587528 -5.96645378342489
TBC1D9 -0.0157843878179004 6.78070230378704 -0.578917486582971 0.562884882369441 0.999745836587528 -5.96646011159973
PPP1R12B -0.0132288524246547 6.65145793118333 -0.578266229348964 0.563324107520053 0.999745836587528 -5.96681973178929
SMPD4 0.0118257386984062 6.27236703682222 0.577785195443167 0.563648635910914 0.999745836587528 -5.96708509614172
SLC31A1 -0.0160831539735407 7.0233890007 -0.577351499558223 0.563941305244483 0.999745836587528 -5.96732415721413
LMF2 0.0147487222076261 7.35939502738333 0.576591977616054 0.564454027293194 0.999745836587528 -5.96774238763543
ARIH2 -0.00969213820330401 7.80480398455926 -0.575201452549916 0.565393296163733 0.999745836587528 -5.96850665482171
EFEMP2 -0.0107100916428718 5.77073140211481 -0.574444460744385 0.565904943759944 0.999745836587528 -5.9689219416021
KCNN4 -0.0151843965282498 6.06189615048889 -0.573938472322601 0.566247063471591 0.999745836587528 -5.96919922300613
BUB3 0.0120589914984276 8.83694100557778 0.573802130300391 0.566339266973683 0.999745836587528 -5.96927389662875
RAB35 0.0114420863919338 7.87061502546296 0.573412675589319 0.566602681810836 0.999745836587528 -5.96948710080217
CPSF4 -0.0157739386525292 7.6802983990037 -0.573011862565356 0.566873840557514 0.999745836587528 -5.96970637204277
ZNF254 0.00959074084683673 5.82693881938518 0.572877190241388 0.566964963318164 0.999745836587528 -5.96978001234419
P2RX4 0.012954548812541 6.76047449124259 0.572703183703452 0.567082711043542 0.999745836587528 -5.96987513542587
TRAF3IP2 0.0119664587831894 6.72485313050556 0.57260532562545 0.567148935361495 0.999745836587528 -5.96992861821898
SLC25A36 0.0101719250509569 6.41953791416111 0.572329725507981 0.567335464506493 0.999745836587528 -5.97007919407439
PNPLA6 -0.0223756841972081 8.19333301262778 -0.572282047857167 0.567367736246445 0.999745836587528 -5.97010523571252
CCR7 -0.0241263648544177 9.12827231409815 -0.572124255325826 0.567474548121669 0.999745836587528 -5.97019140689
FCGR2A -0.0211324212894834 10.4621052244222 -0.571761595047425 0.567720074308262 0.999745836587528 -5.97038936726612
AIF1 0.0186036668367248 10.1924695338333 0.57157514415926 0.567846324065311 0.999745836587528 -5.97049109385225
GLUL -0.0226225034307856 8.22853984477593 -0.571186376803023 0.568109609819058 0.999745836587528 -5.97070309661918
ESYT1 0.0172104635853219 8.78798766773333 0.571046911022559 0.568204074799317 0.999745836587528 -5.9707791150422
SNRK 0.0126753729158465 9.12886304680185 0.570936636970957 0.568278772548369 0.999745836587528 -5.97083920884403
CLK3 -0.020536779856707 8.6605817499 -0.570416838649201 0.568630938407639 0.999745836587528 -5.97112231664784
JARID2 -0.0156645709291862 8.27456300235926 -0.570407504281342 0.568637263442596 0.999745836587528 -5.97112739825102
PHF1 0.0124029058095499 7.07035505977407 0.570311220296593 0.568702508132483 0.999745836587528 -5.97117981013022
MAP2K4 -0.0137596365906318 7.4072790127963 -0.570037679174485 0.568887886729996 0.999745836587528 -5.97132866315132
KCNMB1 -0.0132401144735237 6.20915494364444 -0.569553463142453 0.569216110504325 0.999745836587528 -5.97159198437973
C5orf15 0.0112328309314164 7.88273320428704 0.569345840782708 0.569356874205367 0.999745836587528 -5.9717048229106
MS4A2 0.0186383447386249 5.69693314419074 0.568805546541007 0.569723260701104 0.999745836587528 -5.9719982692525
MYLK -0.0137390971024848 6.04233616992963 -0.568521289798642 0.569916067293275 0.999745836587528 -5.97215254397818
BPHL -0.00990928450168154 5.7423036628037 -0.566660510553234 0.571178972846561 0.999745836587528 -5.97316054277425
SARS 0.0124754663422134 7.31594134572407 0.566611353687605 0.5712123535698 0.999745836587528 -5.97318712668906
SP4 0.0153539497846289 6.76920669058148 0.565996165846503 0.571630185012777 0.999745836587528 -5.97351962400652
SRSF6 -0.0119132533297626 9.34871568782037 -0.565736544776899 0.571806561619669 0.999745836587528 -5.97365983600512
NARS 0.022233058294175 8.20812158642037 0.56555068609083 0.571932842822013 0.999745836587528 -5.97376017213253
SAP18 0.010017975683651 7.21625417957407 0.564424099722592 0.57269858335383 0.999745836587528 -5.97436765698372
BECN1 0.0113902787147505 7.76117592025926 0.564332023592225 0.572761189048258 0.999745836587528 -5.97441725336176
DCTN3 -0.0110096154890196 8.07101855153148 -0.563857771856399 0.573083700529096 0.999745836587528 -5.97467257883609
MDC1 -0.0143754074505989 6.65301715265741 -0.56312495298898 0.573582218537304 0.999745836587528 -5.97506668889682
DGCR14 -0.00961870172140591 6.38141835191111 -0.562778388934075 0.573818049002086 0.999745836587528 -5.97525289278854
SLC5A6 0.0103366748103729 6.37957088997778 0.562767335068352 0.573825571712451 0.999745836587528 -5.97525882998781
EVI5 -0.0199688188478055 7.11529164272037 -0.562236437918771 0.574186929020972 0.999745836587528 -5.97554384578058
ARID4A 0.0125340235179841 7.04191188065556 0.561956105279983 0.574377782154147 0.999745836587528 -5.97569423589839
GBAS -0.010860755694991 6.78444504988148 -0.56158180857848 0.574632653849573 0.999745836587528 -5.97589491815419
LTB -0.0214897400061428 10.338872197537 -0.561259794803005 0.574851967205499 0.999745836587528 -5.9760674616194
SALL2 0.0114941238295846 5.39356509610185 0.56101919703362 0.5750158566128 0.999745836587528 -5.97619631572577
STRN3 -0.0104502841557066 6.79498640656852 -0.560830740415265 0.575144244194431 0.999745836587528 -5.97629720667235
TMCC2 -0.0217477975141568 5.96833222224444 -0.560683842164035 0.575244329228898 0.999745836587528 -5.97637582571345
PIGC 0.0114409355946731 7.13412682016111 0.559804462582492 0.575843642579878 0.999745836587528 -5.9768460341083
IREB2 0.0115478768041738 7.11552422677037 0.559457593149506 0.576080121754179 0.999745836587528 -5.97703130409027
COMT -0.0151425952575291 8.37817056222037 -0.559421710808681 0.576104587260166 0.999745836587528 -5.97705046302837
CD38 -0.0198479453935871 5.85427158673889 -0.559296734731634 0.576189803013502 0.999745836587528 -5.97711718289805
PSEN1 -0.0106898174768918 7.00486581995926 -0.558980866236592 0.576405206591641 0.999745836587528 -5.977285746439
TRAF3IP3 -0.0141129844800781 8.81627677998519 -0.558957429575265 0.576421190522426 0.999745836587528 -5.97729824964669
RNPEP 0.0189472885172065 7.6461722495 0.557960211784522 0.577101492662776 0.999745836587528 -5.9778297695266
SFMBT1 -0.00968805548323761 6.02391161601667 -0.557406748187783 0.577479229243161 0.999745836587528 -5.97812435810511
FXR1 0.00952133370821216 7.32249468786481 0.556751440183173 0.577926625084096 0.999745836587528 -5.97847277721054
SPTLC1 0.0241268904329107 8.91275634917037 0.55660671098748 0.578025457517942 0.999745836587528 -5.97854967273196
SGSM3 0.00825972170336976 6.51885705283148 0.556232714845556 0.578280888299191 0.999745836587528 -5.97874828673848
NVL -0.0101226171693427 6.45848000414259 -0.555755016225878 0.57860722287623 0.999745836587528 -5.97900177895245
TAF6 -0.0122525525447099 6.19773587879815 -0.555690911415534 0.578651021978479 0.999745836587528 -5.97903577980866
PIGQ -0.0172952188621547 6.86854424813519 -0.555462274290676 0.57880724919868 0.999745836587528 -5.97915701584156
ING3 -0.00905723858910195 7.32465226941852 -0.555360376342928 0.578876882232004 0.999745836587528 -5.97921103170822
DPYSL2 0.0165602556907757 8.37332100783148 0.555113977546545 0.579045277743662 0.999745836587528 -5.97934160623514
FASN 0.014333610879983 7.11848653845741 0.554841825614964 0.579231300440574 0.999745836587528 -5.9794857608979
SLC9A6 0.0079815185163887 6.67637846862407 0.554712149461378 0.579319947251032 0.999745836587528 -5.97955442351096
NAT6 -0.0114936908658962 5.98676056138889 -0.554663963492416 0.579352888877861 0.999745836587528 -5.97957993355826
CFLAR -0.0230110389303649 10.0892960435611 -0.554251577894438 0.579634846259373 0.999745836587528 -5.97979816334574
ROM1 -0.011500801519937 5.44470976511481 -0.554023393181265 0.579790889056558 0.999745836587528 -5.97991884644043
GLB1 0.0119987874628162 8.17345954231111 0.553800612697579 0.579943255259775 0.999745836587528 -5.98003662344117
SLC9A8 0.0154270577426456 7.18543779753148 0.553348907544108 0.580252247627884 0.999745836587528 -5.98027528045923
MSL3 -0.0124121740325747 7.42892929730556 -0.553151999722554 0.580386968138921 0.999745836587528 -5.98037925522026
PSMD10 0.00985622836747321 7.43544612297037 0.5531514872774 0.580387318763123 0.999745836587528 -5.98037952576245
HMGA1 0.0131582729119597 7.1001766231037 0.55313394571434 0.580399321076463 0.999745836587528 -5.98038878656812
MRS2 0.00965628974266581 6.10834203358704 0.553124349997452 0.580405886720922 0.999745836587528 -5.98039385235908
ZNF787 0.015544949843329 7.69905741968704 0.553000543624226 0.580490601460297 0.999745836587528 -5.98045920460708
TBC1D4 -0.0137456821901341 6.91300242713148 -0.552965541053932 0.580514553086726 0.999745836587528 -5.98047767836214
STK10 0.0122363752572668 8.53407535049259 0.552355951016731 0.580931758953655 0.999745836587528 -5.98079922221363
ZNF549 -0.0137835868769285 9.40228216340185 -0.551724335271842 0.581364187699417 0.999745836587528 -5.98113201040774
PTPRO 0.0112518557591537 5.92580539476482 0.55146905184529 0.581539007508941 0.999745836587528 -5.9812664072262
MDN1 0.0105829852988264 6.30344709171481 0.551327664132559 0.581635841371643 0.999745836587528 -5.98134081563783
BAZ1A -0.0155696690517106 8.5515751236037 -0.550875308316999 0.581945702377744 0.999745836587528 -5.98157874987042
TYMS 0.0204427653338666 5.43108248407407 0.550341250453328 0.582311628323951 0.999745836587528 -5.9818594073859
HIST1H1C -0.0257987364903254 7.23631680685185 -0.549701920818382 0.582749826054066 0.999745836587528 -5.98219502962808
SIN3B -0.0108217207080603 6.94004857466481 -0.549404744534314 0.582953563748806 0.999745836587528 -5.98235090251879
USP10 -0.0215362272735067 8.36737695792222 -0.548996170963868 0.58323372741369 0.999745836587528 -5.98256506731306
MFSD5 -0.0122865172647429 7.29395136521852 -0.548603290289978 0.583503189627545 0.999745836587528 -5.98277085616479
NUMB -0.0162816923778786 9.52403311596481 -0.548142647424789 0.583819201472606 0.999745836587528 -5.98301195108922
CYB561D2 0.00945065913899811 7.15380564382037 0.548120995812234 0.583834056954836 0.999745836587528 -5.98302327830475
PTGER4 0.0159473875031583 8.00433451504259 0.547366929408154 0.584351542839772 0.999745836587528 -5.98341749539512
PTPRCAP 0.0195579114032511 8.13596979401296 0.547135928430008 0.584510112466877 0.999745836587528 -5.98353815153618
AK2 0.0093131471763221 7.64762452173704 0.547009232187814 0.584597091079273 0.999745836587528 -5.98360430575633
MAP3K3 0.0145876018704358 7.73638688021852 0.546959103854569 0.584631506496356 0.999745836587528 -5.98363047595226
KMO 0.0127000326232692 5.86363435596111 0.546281673227376 0.585096686559819 0.999745836587528 -5.98398390312749
EDEM1 -0.0120663945887897 7.46181507112222 -0.546117234366279 0.585209629931796 0.999745836587528 -5.98406962771268
FRY 0.0116196589703331 6.71044242228704 0.546039950786722 0.585262714980777 0.999745836587528 -5.98410990796311
METAP1 -0.0108060523120677 7.60556664911296 -0.545986695664287 0.585299296511906 0.999745836587528 -5.98413766125273
SLC14A1 -0.0262364702207505 6.55541834785 -0.545624859682693 0.585547873837507 0.999745836587528 -5.98432615628561
CCDC69 0.0116806601122416 7.24270159436852 0.545479488146503 0.585647756317921 0.999745836587528 -5.98440185106579
ERN1 -0.0118411465341268 7.05700284788333 -0.545254914731112 0.585802072744266 0.999745836587528 -5.98451874656518
E2F2 -0.0308125998069688 8.34761139614815 -0.544703309311113 0.586181190687986 0.999745836587528 -5.98480566547123
S1PR4 -0.017497571644442 8.89018915229074 -0.544622805557161 0.586236530391844 0.999745836587528 -5.98484751543872
PABPN1 0.0108140233889468 8.16839184067778 0.544572858837618 0.586270865871252 0.999745836587528 -5.98487347719152
LSM14A 0.00948341996484675 8.58537349565185 0.544302647324971 0.58645663686258 0.999745836587528 -5.98501388891161
RPS12 -0.0163990126299886 12.4981226963704 -0.543655666325545 0.586901548842741 0.999745836587528 -5.98534980088298
CFDP1 0.0109928447961663 6.44476070344074 0.542876639280555 0.587437473401893 0.999745836587528 -5.98575374150255
ISCA1 -0.0258055455782528 7.25591255872593 -0.54201924120491 0.588027574984184 0.999745836587528 -5.98619765020213
TPM2 0.0182486117627729 6.76676364478333 0.541614250351651 0.58830640421553 0.999745836587528 -5.9864070861847
EIF4G3 0.0109267304230334 7.50414598867222 0.540442834429272 0.589113248581819 0.999745836587528 -5.98701198909522
IDH3B -0.0102717047991334 8.31151205982778 -0.540174863019837 0.589297893064942 0.999745836587528 -5.98715018194284
TRAPPC8 -0.0110569531405028 7.97953578989444 -0.539903074991094 0.589485194711061 0.999745836587528 -5.98729027309034
OSBPL1A -0.0140083873712167 6.26993702027407 -0.539384615260322 0.589842565503888 0.999745836587528 -5.98755731405261
TXK -0.0161476895197201 6.75190518724815 -0.539337018484874 0.589875378656724 0.999745836587528 -5.98758181668855
DYNLL1 -0.0137950283104044 8.80956455692593 -0.539297510149352 0.589902616290606 0.999745836587528 -5.98760215378634
PHACTR4 -0.0118939374481203 7.24943503622778 -0.539119300467267 0.590025483916759 0.999745836587528 -5.98769386954622
HSPA1L 0.0127893746638649 6.51017981820741 0.539084685892314 0.590049350493148 0.999745836587528 -5.98771168045397
PRPF19 0.00965467201366314 7.17717783932222 0.5378761465202 0.590882911790286 0.999745836587528 -5.98833281744277
JAG1 0.00923418022649248 5.68581780217037 0.537386157775041 0.591221024557015 0.999745836587528 -5.98858425373873
HGS -0.0123405871272599 8.89664865195185 -0.537379332442284 0.591225734952376 0.999745836587528 -5.98858775452188
GPR183 -0.0209086019957694 8.06956920166852 -0.537218873207609 0.591336478336824 0.999745836587528 -5.98867004291293
CDKN2B 0.0112275375431355 5.74695376246481 0.536784847452473 0.591636075713781 0.999745836587528 -5.98889250156317
CAMKK2 0.0132032831710293 6.72541128127037 0.536423389427077 0.591885634707119 0.999745836587528 -5.98907762876502
ADAM17 0.0147735722473172 7.12441759604815 0.536390280071007 0.591908496596396 0.999745836587528 -5.98909458008716
AZU1 -0.0238685464398406 5.56310717774444 -0.536313657935191 0.591961405460007 0.999745836587528 -5.9891338050665
GOLGA8A -0.0176004561450899 6.78404629715556 -0.536163098473146 0.592065375623133 0.999745836587528 -5.98921086429187
TAGLN 0.0214521573494984 6.74649503944815 0.536102314692979 0.59210735277959 0.999745836587528 -5.98924196847458
GPR137B 0.0112304485085655 6.26837351467037 0.535958306326633 0.592206810134484 0.999745836587528 -5.98931564615595
MAN2B2 0.0141452393219374 7.91984540372222 0.535781082543423 0.592329217800807 0.999745836587528 -5.98940629039815
SLC7A6 -0.0122940701724648 7.47199229473148 -0.535543705095752 0.592493191565829 0.999745836587528 -5.98952765438151
ENOSF1 -0.0140135995379783 6.03033966808519 -0.53536642459335 0.592615665642184 0.999745836587528 -5.98961825755276
FOS -0.0225493638491404 8.51417478102963 -0.535231632896065 0.592708794155274 0.999745836587528 -5.98968712581611
RPH3A -0.0170289172608636 5.69790111013519 -0.535059271373311 0.592827889721622 0.999745836587528 -5.98977516415358
ARHGAP26 0.0122273237065839 7.23324309064444 0.534953866886815 0.592900725821856 0.999745836587528 -5.98982898840613
WSB1 0.0156729963197112 8.3219342290463 0.53478498955857 0.593017431191871 0.999745836587528 -5.98991520265395
BHLHE40 -0.0156499871696294 8.38622706455926 -0.534519718558878 0.593200772254538 0.999745836587528 -5.99005057232404
POLD3 0.00917777562593762 6.44431515992037 0.534405504473403 0.593279718911672 0.999745836587528 -5.99010883591917
CAPNS1 -0.0125150512637382 9.0796800046537 -0.534331313856458 0.593331003273279 0.999745836587528 -5.99014667583176
KLHL21 0.0141025939092262 7.04717111219259 0.534012438959337 0.593551449141349 0.999745836587528 -5.9903092538754
DNAJA3 0.0122680881175143 7.36098903690926 0.533878223948724 0.593644246440503 0.999745836587528 -5.99037765427343
ADAM10 0.01228325428984 7.67002343082963 0.533687146598812 0.593776370288967 0.999745836587528 -5.99047500396543
NDUFB8 -0.0123677042416827 9.28182952980185 -0.533021969204432 0.594236424299476 0.999745836587528 -5.99081362564931
ANGPT1 0.0129176417949168 5.77288463410185 0.532418676716966 0.594653818368362 0.999745836587528 -5.99112037879201
TGM3 0.0231738652266697 5.83812125555741 0.531045166205056 0.595604596288039 0.999745836587528 -5.99181746652285
EIF2S2 0.00784544662575019 6.74301876109259 0.530751914964425 0.595807682077551 0.999745836587528 -5.99196606516782
CD164 0.0136207820198046 7.19197729958889 0.530338038747873 0.596094358348929 0.999745836587528 -5.99217564836006
PAFAH2 0.0116176918451374 6.6199129860463 0.53013524231775 0.59623485070711 0.999745836587528 -5.99227828302961
PSME4 -0.0179162506694337 8.46969816624259 -0.530046417314236 0.596296391239243 0.999745836587528 -5.9923232247508
TNFRSF25 -0.019050657413967 7.52519940191481 -0.529938524372832 0.596371146492745 0.999745836587528 -5.99237780392962
RPA2 0.0103998346496688 8.21585557073333 0.529451386816794 0.59670872038157 0.999745836587528 -5.9926240912069
CLIC4 -0.0141052976180712 6.88126229804444 -0.529170264055006 0.596903570959509 0.999745836587528 -5.9927661184494
ELMO1 0.0155591131655948 7.79714164969259 0.528066536092786 0.597668862648916 0.999745836587528 -5.99332300893993
SPRY1 0.0103985430724854 5.29674533545 0.527830462836873 0.597832606747416 0.999745836587528 -5.9934419698897
SNRPA1 -0.0102764692714355 7.66812931056482 -0.527698822029169 0.597923923742046 0.999745836587528 -5.99350828264381
ZNF516 -0.0123254726256627 6.79201958731852 -0.527590695477774 0.597998934047617 0.999745836587528 -5.9935627379647
MLF2 -0.0156836771465797 7.86075587066667 -0.527430505182538 0.598110070253015 0.999745836587528 -5.99364339343967
RHOB 0.0183110939996097 7.12650991703333 0.527353729496973 0.59816333872544 0.999745836587528 -5.99368204116187
LAPTM5 -0.0110894234008202 11.0342102042963 -0.526967978799218 0.598431012785371 0.999745836587528 -5.99387613718701
DAZAP2 -0.0125751823873653 11.3873035727407 -0.526473862379901 0.598773961880807 0.999745836587528 -5.99412455172606
MBNL1 -0.012350548844177 9.22760937695185 -0.52624504058721 0.598932809434421 0.999745836587528 -5.99423951186612
TMEM11 0.0090296011359935 6.36585885448889 0.525885619575669 0.59918235733092 0.999745836587528 -5.9944199843007
PEX11B -0.00912336084859765 7.81318379316111 -0.52578907307659 0.599249398121641 0.999745836587528 -5.99446844123036
PCYT2 -0.0117956064455787 6.07564290809444 -0.525781768450352 0.599254470509685 0.999745836587528 -5.99447210707888
NFATC1 -0.0125059023561527 6.44325437195185 -0.525600318231275 0.599380477182761 0.999745836587528 -5.99456315208681
PTK2B 0.0128943939921548 7.72647844857037 0.525522104375771 0.599434795889375 0.999745836587528 -5.9946023872241
IL6ST -0.0155247286863123 8.01773012292778 -0.52535962769882 0.599547641392078 0.999745836587528 -5.99468387325394
SETDB1 0.0112230466637509 7.27463996639815 0.52512835775632 0.599708282761118 0.999745836587528 -5.99479981737771
ATN1 0.00734834886989362 5.93408605578148 0.524586847428284 0.60008449521672 0.999745836587528 -5.99507109691276
ZAP70 -0.018635828534685 7.86700695105926 -0.524223118468154 0.600337254766658 0.999745836587528 -5.9952531566385
ACSL1 0.0373678932201164 9.11266451306852 0.523103330161331 0.601115711795673 0.999745836587528 -5.99581285991229
IL1B 0.0244000880570271 8.69846647806852 0.523067815670851 0.60114040831766 0.999745836587528 -5.99583059154308
ATP6AP2 0.0163513382065724 9.08297213000185 0.52243243888876 0.60158232238315 0.999745836587528 -5.99614761845562
RRBP1 -0.0105743639721242 7.70897671118148 -0.521720195141687 0.602077873212366 0.999745836587528 -5.99650254123205
SNRNP200 0.00795076981704095 7.51175246107778 0.521664422909901 0.602116685098161 0.999745836587528 -5.99653031303176
CCT2 -0.0113399255034113 7.85226086004259 -0.5212832159424 0.602381997229145 0.999745836587528 -5.99672005574123
ALOX15 -0.0287185233371156 6.09366307966667 -0.520763170073753 0.602744023489725 0.999745836587528 -5.99697868095228
ATP2A3 0.0129539303303518 7.56270190022778 0.520740368176504 0.602759899117039 0.999745836587528 -5.99699001471531
PHACTR2 0.0105413381659435 6.95141090706667 0.520681223907995 0.602801078691478 0.999745836587528 -5.99701941027075
PTPN18 0.00905054959874627 6.83491731538519 0.520655943241434 0.602818680904331 0.999745836587528 -5.99703197410955
UBE2H 0.0209819433855577 8.32214846027778 0.519892588723849 0.603350292286059 0.999745836587528 -5.99741105459588
TADA3 -0.0111250234903852 7.06088330333889 -0.519747313891068 0.603451487769254 0.999745836587528 -5.99748313488627
NR2C2 -0.0074265273967973 6.73765693284444 -0.519680397280501 0.603498103088295 0.999745836587528 -5.99751632979829
APEX1 -0.013162886431501 8.64567676055185 -0.519090013756113 0.603909445230967 0.999745836587528 -5.99780901271982
CDKN2D -0.0170231675184988 9.07762520601667 -0.519007206830017 0.603967149991945 0.999745836587528 -5.99785003771753
LBR 0.014600842109937 7.12793587717037 0.518876523836284 0.604058222678952 0.999745836587528 -5.99791476863252
PFAS 0.0108166081143701 6.00873961300926 0.518827998408287 0.60409204151606 0.999745836587528 -5.99793880047836
SNRNP35 0.00992684995496998 6.6164104479 0.517790026745413 0.604815639405744 0.999745836587528 -5.99845231031764
